# clock	walking	resting	collected_food	energy
3458	13	7	48	-2662
3459	13	7	48	-2675
3460	13	7	48	-2688
3461	13	7	48	-2701
3462	13	7	49	-1714
3463	13	7	49	-1727
3464	13	7	49	-1740
3465	12	8	49	-1752
3466	12	8	49	-1764
3467	12	8	49	-1776
3468	12	8	49	-1788
3469	12	8	49	-1800
3470	12	8	49	-1812
3471	13	7	49	-1825
3472	13	7	49	-1838
3473	13	7	49	-1851
3474	14	6	49	-1865
3475	14	6	50	-879
3476	14	6	50	-893
3477	14	6	50	-907
3478	14	6	50	-921
3479	14	6	50	-935
3480	14	6	50	-949
3481	14	6	50	-963
3482	14	6	50	-977
3483	14	6	50	-991
3484	14	6	50	-1005
3485	14	6	50	-1019
3486	14	6	50	-1033
3487	14	6	50	-1047
3488	14	6	50	-1061
3489	14	6	50	-1075
3490	14	6	50	-1089
3491	14	6	50	-1103
3492	14	6	50	-1117
3493	14	6	50	-1131
3494	14	6	50	-1145
3495	14	6	50	-1159
3496	14	6	50	-1173
3497	14	6	50	-1187
3498	14	6	50	-1201
3499	14	6	50	-1215
3500	14	6	50	-1229
3501	14	6	50	-1243
3502	14	6	50	-1257
3503	14	6	50	-1271
3504	14	6	50	-1285
3505	14	6	50	-1299
3506	14	6	50	-1313
3507	14	6	50	-1327
3508	14	6	50	-1341
3509	14	6	50	-1355
3510	14	6	51	-369
3511	14	6	51	-383
3512	14	6	51	-397
3513	14	6	51	-411
3514	14	6	51	-425
3515	14	6	51	-439
3516	14	6	51	-453
3517	14	6	51	-467
3518	14	6	51	-481
3519	14	6	51	-495
3520	13	7	51	-508
3521	13	7	51	-521
3522	13	7	51	-534
3523	13	7	51	-547
3524	13	7	51	-560
3525	13	7	51	-573
3526	13	7	51	-586
3527	14	6	51	-600
3528	14	6	51	-614
3529	14	6	51	-628
3530	14	6	51	-642
3531	14	6	51	-656
3532	14	6	52	330
3533	14	6	52	316
3534	14	6	52	302
3535	14	6	52	288
3536	14	6	52	274
3537	15	5	52	259
3538	15	5	52	244
3539	15	5	52	229
3540	15	5	52	214
3541	15	5	52	199
3542	15	5	52	184
3543	15	5	52	169
3544	15	5	52	154
3545	15	5	52	139
3546	15	5	52	124
3547	15	5	52	109
3548	15	5	52	94
3549	15	5	52	79
3550	15	5	52	64
3551	15	5	52	49
3552	15	5	52	34
3553	15	5	52	19
3554	15	5	52	4
3555	15	5	52	-11
3556	15	5	52	-26
3557	15	5	52	-41
3558	15	5	52	-56
3559	15	5	52	-71
3560	15	5	52	-86
3561	15	5	52	-101
3562	15	5	52	-116
3563	15	5	52	-131
3564	15	5	52	-146
3565	15	5	52	-161
3566	15	5	52	-176
3567	15	5	52	-191
3568	15	5	52	-206
3569	16	4	52	-222
3570	16	4	52	-238
3571	16	4	52	-254
3572	15	5	52	-269
3573	15	5	52	-284
3574	15	5	52	-299
3575	15	5	52	-314
3576	16	4	52	-330
3577	16	4	52	-346
3578	16	4	52	-362
3579	16	4	52	-378
3580	16	4	52	-394
3581	16	4	52	-410
3582	17	3	52	-427
3583	17	3	52	-444
3584	17	3	52	-461
3585	17	3	52	-478
3586	17	3	52	-495
3587	17	3	52	-512
3588	17	3	52	-529
3589	17	3	52	-546
3590	16	4	52	-562
3591	16	4	52	-578
3592	16	4	52	-594
3593	15	5	52	-609
3594	15	5	52	-624
3595	15	5	52	-639
3596	15	5	52	-654
3597	15	5	52	-669
3598	15	5	52	-684
3599	15	5	52	-699
3600	15	5	52	-714
3601	15	5	52	-729
3602	15	5	52	-744
3603	15	5	52	-759
3604	15	5	52	-774
3605	15	5	52	-789
3606	16	4	52	-805
3607	16	4	52	-821
3608	16	4	52	-837
3609	16	4	52	-853
3610	16	4	52	-869
3611	16	4	52	-885
3612	16	4	52	-901
3613	16	4	52	-917
3614	16	4	52	-933
3615	16	4	52	-949
3616	16	4	52	-965
3617	16	4	52	-981
3618	16	4	52	-997
3619	16	4	52	-1013
3620	16	4	52	-1029
3621	16	4	52	-1045
3622	16	4	52	-1061
3623	17	3	52	-1078
3624	17	3	52	-1095
3625	17	3	52	-1112
3626	17	3	52	-1129
3627	17	3	52	-1146
3628	17	3	52	-1163
3629	17	3	52	-1180
3630	17	3	52	-1197
3631	17	3	52	-1214
3632	17	3	52	-1231
3633	17	3	52	-1248
3634	17	3	52	-1265
3635	17	3	52	-1282
3636	17	3	52	-1299
3637	17	3	52	-1316
3638	17	3	52	-1333
3639	17	3	52	-1350
3640	17	3	52	-1367
3641	17	3	52	-1384
3642	17	3	52	-1401
3643	17	3	52	-1418
3644	17	3	52	-1435
3645	17	3	52	-1452
3646	17	3	52	-1469
3647	17	3	52	-1486
3648	17	3	52	-1503
3649	17	3	52	-1520
3650	17	3	52	-1537
3651	17	3	52	-1554
3652	17	3	52	-1571
3653	17	3	52	-1588
3654	17	3	52	-1605
3655	17	3	52	-1622
3656	17	3	52	-1639
3657	17	3	52	-1656
3658	17	3	52	-1673
3659	17	3	52	-1690
3660	17	3	52	-1707
3661	17	3	52	-1724
3662	17	3	52	-1741
3663	17	3	52	-1758
3664	17	3	52	-1775
3665	17	3	52	-1792
3666	17	3	52	-1809
3667	17	3	52	-1826
3668	17	3	52	-1843
3669	17	3	52	-1860
3670	17	3	52	-1877
3671	17	3	52	-1894
3672	17	3	52	-1911
3673	17	3	52	-1928
3674	17	3	52	-1945
3675	17	3	52	-1962
3676	17	3	52	-1979
3677	17	3	52	-1996
3678	17	3	52	-2013
3679	17	3	52	-2030
3680	17	3	52	-2047
3681	17	3	52	-2064
3682	17	3	52	-2081
3683	17	3	52	-2098
3684	17	3	52	-2115
3685	17	3	52	-2132
3686	17	3	52	-2149
3687	17	3	52	-2166
3688	17	3	52	-2183
3689	17	3	52	-2200
3690	17	3	52	-2217
3691	17	3	52	-2234
3692	17	3	52	-2251
3693	17	3	52	-2268
3694	17	3	52	-2285
3695	16	4	52	-2301
3696	16	4	52	-2317
3697	16	4	52	-2333
3698	16	4	52	-2349
3699	16	4	52	-2365
3700	16	4	52	-2381
3701	16	4	52	-2397
3702	16	4	52	-2413
3703	16	4	52	-2429
3704	16	4	52	-2445
3705	16	4	52	-2461
3706	16	4	52	-2477
3707	16	4	52	-2493
3708	16	4	52	-2509
3709	16	4	52	-2525
3710	16	4	52	-2541
3711	16	4	52	-2557
3712	16	4	52	-2573
3713	16	4	53	-1589
3714	16	4	53	-1605
3715	16	4	53	-1621
3716	16	4	53	-1637
3717	16	4	53	-1653
3718	16	4	53	-1669
3719	16	4	53	-1685
3720	16	4	53	-1701
3721	16	4	53	-1717
3722	16	4	53	-1733
3723	16	4	53	-1749
3724	16	4	53	-1765
3725	16	4	53	-1781
3726	16	4	53	-1797
3727	16	4	53	-1813
3728	16	4	53	-1829
3729	16	4	53	-1845
3730	16	4	53	-1861
3731	16	4	53	-1877
3732	17	3	53	-1894
3733	17	3	53	-1911
3734	17	3	53	-1928
3735	17	3	53	-1945
3736	17	3	53	-1962
3737	17	3	53	-1979
3738	17	3	53	-1996
3739	17	3	53	-2013
3740	17	3	53	-2030
3741	17	3	53	-2047
3742	17	3	53	-2064
3743	17	3	53	-2081
3744	17	3	53	-2098
3745	17	3	53	-2115
3746	17	3	53	-2132
3747	17	3	53	-2149
3748	17	3	53	-2166
3749	17	3	53	-2183
3750	17	3	53	-2200
3751	17	3	53	-2217
3752	17	3	53	-2234
3753	17	3	53	-2251
3754	17	3	53	-2268
3755	17	3	53	-2285
3756	17	3	53	-2302
3757	17	3	53	-2319
3758	17	3	53	-2336
3759	17	3	53	-2353
3760	17	3	53	-2370
3761	17	3	53	-2387
3762	17	3	53	-2404
3763	17	3	53	-2421
3764	17	3	53	-2438
3765	17	3	53	-2455
3766	17	3	53	-2472
3767	17	3	53	-2489
3768	17	3	53	-2506
3769	17	3	53	-2523
3770	17	3	53	-2540
3771	17	3	53	-2557
3772	16	4	53	-2573
3773	16	4	53	-2589
3774	16	4	53	-2605
3775	16	4	53	-2621
3776	16	4	53	-2637
3777	16	4	53	-2653
3778	16	4	53	-2669
3779	16	4	53	-2685
3780	16	4	53	-2701
3781	16	4	53	-2717
3782	16	4	53	-2733
3783	16	4	53	-2749
3784	16	4	53	-2765
3785	16	4	53	-2781
3786	16	4	53	-2797
3787	16	4	53	-2813
3788	16	4	53	-2829
3789	16	4	53	-2845
3790	16	4	53	-2861
3791	16	4	53	-2877
3792	16	4	53	-2893
3793	16	4	53	-2909
3794	16	4	53	-2925
3795	16	4	53	-2941
3796	16	4	53	-2957
3797	16	4	53	-2973
3798	16	4	53	-2989
3799	16	4	53	-3005
3800	16	4	53	-3021
3801	16	4	53	-3037
3802	16	4	53	-3053
3803	16	4	53	-3069
3804	16	4	53	-3085
3805	16	4	53	-3101
3806	16	4	53	-3117
3807	16	4	53	-3133
3808	16	4	53	-3149
3809	16	4	53	-3165
3810	16	4	53	-3181
3811	16	4	53	-3197
3812	16	4	53	-3213
3813	16	4	53	-3229
3814	16	4	54	-2245
3815	16	4	54	-2261
3816	16	4	54	-2277
3817	16	4	54	-2293
3818	16	4	54	-2309
3819	16	4	54	-2325
3820	16	4	54	-2341
3821	16	4	54	-2357
3822	16	4	54	-2373
3823	16	4	54	-2389
3824	16	4	54	-2405
3825	16	4	54	-2421
3826	16	4	54	-2437
3827	16	4	54	-2453
3828	16	4	54	-2469
3829	16	4	54	-2485
3830	16	4	54	-2501
3831	16	4	54	-2517
3832	16	4	54	-2533
3833	16	4	54	-2549
3834	16	4	54	-2565
3835	16	4	54	-2581
3836	16	4	54	-2597
3837	16	4	54	-2613
3838	16	4	54	-2629
3839	16	4	54	-2645
3840	16	4	54	-2661
3841	16	4	54	-2677
3842	16	4	54	-2693
3843	16	4	54	-2709
3844	16	4	54	-2725
3845	16	4	54	-2741
3846	16	4	54	-2757
3847	16	4	54	-2773
3848	16	4	54	-2789
3849	16	4	54	-2805
3850	16	4	54	-2821
3851	16	4	54	-2837
3852	16	4	54	-2853
3853	16	4	54	-2869
3854	16	4	54	-2885
3855	16	4	54	-2901
3856	16	4	54	-2917
3857	16	4	54	-2933
3858	16	4	54	-2949
3859	16	4	54	-2965
3860	16	4	54	-2981
3861	16	4	54	-2997
3862	16	4	54	-3013
3863	16	4	54	-3029
3864	16	4	54	-3045
3865	16	4	54	-3061
3866	16	4	54	-3077
3867	16	4	54	-3093
3868	16	4	54	-3109
3869	16	4	54	-3125
3870	16	4	54	-3141
3871	16	4	54	-3157
3872	16	4	54	-3173
3873	15	5	54	-3188
3874	15	5	54	-3203
3875	15	5	54	-3218
3876	15	5	54	-3233
3877	15	5	54	-3248
3878	15	5	54	-3263
3879	15	5	54	-3278
3880	15	5	54	-3293
3881	15	5	54	-3308
3882	15	5	54	-3323
3883	15	5	54	-3338
3884	15	5	54	-3353
3885	15	5	54	-3368
3886	15	5	54	-3383
3887	15	5	54	-3398
3888	15	5	54	-3413
3889	15	5	54	-3428
3890	15	5	54	-3443
3891	15	5	54	-3458
3892	15	5	54	-3473
3893	15	5	54	-3488
3894	15	5	54	-3503
3895	15	5	54	-3518
3896	15	5	54	-3533
3897	15	5	54	-3548
3898	15	5	54	-3563
3899	15	5	54	-3578
3900	15	5	54	-3593
3901	15	5	54	-3608
3902	15	5	54	-3623
3903	15	5	54	-3638
3904	15	5	54	-3653
3905	15	5	54	-3668
3906	15	5	54	-3683
3907	15	5	54	-3698
3908	15	5	54	-3713
3909	15	5	54	-3728
3910	15	5	55	-2743
3911	15	5	55	-2758
3912	15	5	55	-2773
3913	15	5	55	-2788
3914	15	5	55	-2803
3915	15	5	55	-2818
3916	15	5	55	-2833
3917	15	5	55	-2848
3918	15	5	55	-2863
3919	15	5	55	-2878
3920	15	5	55	-2893
3921	15	5	55	-2908
3922	15	5	55	-2923
3923	15	5	55	-2938
3924	15	5	55	-2953
3925	15	5	55	-2968
3926	15	5	55	-2983
3927	15	5	55	-2998
3928	15	5	55	-3013
3929	15	5	55	-3028
3930	15	5	55	-3043
3931	15	5	55	-3058
3932	15	5	55	-3073
3933	15	5	55	-3088
3934	15	5	55	-3103
3935	15	5	55	-3118
3936	15	5	55	-3133
3937	15	5	55	-3148
3938	15	5	55	-3163
